"MATCH_ID","MATCH_DATE","MATCH_TIME","TEAM_HOME_ID","TEAM_HOME_NAME","TEAM_AWAY_ID","TEAM_AWAY_NAME","VENUE","STATUS","WINNER","SCORE_HOME","SCORE_AWAY","NAME","NAME_DATE"
"94f6ga5k24mlp2idhp84rfucq",09-SEP-17,"14:00:00","e5p0ehyguld7egzhiedpdnc3w","Brighton & Hove Albion","d1lhefp805y0rcbjqkpu4fq0n","West Bromwich Albion","The American Express Community Stadium","Played","home",3,1,"Brighton & Hove Albion - West Bromwich Albion","Brighton & Hove Albion - West Bromwich Albion 09-09-2017"
"9b1it3lb3968tz7e659bc8nsa",22-OCT-17,"12:30:00","ehd2iemqmschhj2ec0vayztzz","Everton","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","Goodison Park","Played","away",2,5,"Everton - Arsenal","Everton - Arsenal 22-10-2017"
"98dllm6y3qeexl6sa05g13cdm",01-OCT-17,"13:15:00","ehd2iemqmschhj2ec0vayztzz","Everton","64bxxwu2mv2qqlv0monbkj1om","Burnley","Goodison Park","Played","away",0,1,"Everton - Burnley","Everton - Burnley 01-10-2017"
"9n0ipmwa20bhrdafhcfcof8tm",23-DEC-17,"12:30:00","ehd2iemqmschhj2ec0vayztzz","Everton","9q0arba2kbnywth8bkxlhgmdr","Chelsea","Goodison Park","Played","draw",0,0,"Everton - Chelsea","Everton - Chelsea 23-12-2017"
"9dlyzfby2v73e1sw83lzgjp7u",05-NOV-17,"16:30:00","ehd2iemqmschhj2ec0vayztzz","Everton","4t83rqbdbekinxl5fz2ygsyta","Watford","Goodison Park","Played","home",3,2,"Everton - Watford","Everton - Watford 05-11-2017"
"a83uj6t6izaqo3oh7tv4yka5m",07-APR-18,"11:30:00","ehd2iemqmschhj2ec0vayztzz","Everton","c8h9bw1l82s06h77xxrelzhur","Liverpool","Goodison Park","Played","draw",0,0,"Everton - Liverpool","Everton - Liverpool 07-04-2018"
"9obsmjjvqo3w8gnoxroby5gtm",28-DEC-17,"20:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","Selhurst Park","Played","away",2,3,"Crystal Palace - Arsenal","Crystal Palace - Arsenal 28-12-2017"
"9t7z29yavjzlkdo422jt3iulm",13-JAN-18,"15:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","64bxxwu2mv2qqlv0monbkj1om","Burnley","Selhurst Park","Played","home",1,0,"Crystal Palace - Burnley","Crystal Palace - Burnley 13-01-2018"
"99sozrg0tm2145azj0ihctiei",14-OCT-17,"14:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","9q0arba2kbnywth8bkxlhgmdr","Chelsea","Selhurst Park","Played","home",2,1,"Crystal Palace - Chelsea","Crystal Palace - Chelsea 14-10-2017"
"9f3xv60a0fo82vnpjx91b33ai",18-NOV-17,"15:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","ehd2iemqmschhj2ec0vayztzz","Everton","Selhurst Park","Played","draw",2,2,"Crystal Palace - Everton","Crystal Palace - Everton 18-11-2017"
"9kqw6cjk57rb3mvv8oxa2qgyy",12-DEC-17,"20:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","4t83rqbdbekinxl5fz2ygsyta","Watford","Selhurst Park","Played","home",2,1,"Crystal Palace - Watford","Crystal Palace - Watford 12-12-2017"
"a6l2p6a0bevehwyk7cds8krxm",31-MAR-18,"11:30:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","c8h9bw1l82s06h77xxrelzhur","Liverpool","Selhurst Park","Played","away",1,2,"Crystal Palace - Liverpool","Crystal Palace - Liverpool 31-03-2018"
"9fv2qebisnfxy2zkuskg5w7e2",25-NOV-17,"15:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","4qioq44vcv619vnyy2rpovk4e","Stoke City","Selhurst Park","Played","home",2,1,"Crystal Palace - Stoke City","Crystal Palace - Stoke City 25-11-2017"
"95loo213q23f1y3ft907o11m2",16-SEP-17,"11:30:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","d5ydtvt96bv7fq04yqm2w2632","Southampton","Selhurst Park","Played","away",0,1,"Crystal Palace - Southampton","Crystal Palace - Southampton 16-09-2017"
"93gtugq5vb55nwsq3t5fynwiy",26-AUG-17,"14:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","410jti6axb01yhvbc0axsp8li","Swansea City","Selhurst Park","Played","away",0,2,"Crystal Palace - Swansea City","Crystal Palace - Swansea City 26-08-2017"
"abfmear7h4bkng3puhqn2atm2",28-APR-18,"14:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","avxknfz4f6ob0rv9dbnxdzde0","Leicester City","Selhurst Park","Played","home",5,0,"Crystal Palace - Leicester City","Crystal Palace - Leicester City 28-04-2018"
"9j9d94trv3aatk0pu4zxjfv56",09-DEC-17,"15:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","Selhurst Park","Played","draw",2,2,"Crystal Palace - AFC Bournemouth","Crystal Palace - AFC Bournemouth 09-12-2017"
"9pu9fi1l9uu79r1rekna8q9gq",31-DEC-17,"12:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","a3nyxabgsqlnqfkeg41m6tnpp","Manchester City","Selhurst Park","Played","draw",0,0,"Crystal Palace - Manchester City","Crystal Palace - Manchester City 31-12-2017"
"9cp0ru9mpuyd3m5vqhbee2m3u",28-OCT-17,"14:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","4txjdaqveermfryvbfrr4taf7","West Ham United","Selhurst Park","Played","draw",2,2,"Crystal Palace - West Ham United","Crystal Palace - West Ham United 28-10-2017"
"9xk3nrszn6x8jb29zu35mqgyy",04-FEB-18,"14:15:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","7vn2i2kd35zuetw6b38gw9jsz","Newcastle United","Selhurst Park","Played","draw",1,1,"Crystal Palace - Newcastle United","Crystal Palace - Newcastle United 04-02-2018"
"912k2hi3pc31oz4yfijtgwne2",12-AUG-17,"14:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","5n5baro467i8s8efkra3nhgux","Huddersfield Town","Selhurst Park","Played","away",0,3,"Crystal Palace - Huddersfield Town","Crystal Palace - Huddersfield Town 12-08-2017"
"a256jq47mxem4ubn9rxql8a5m",05-MAR-18,"20:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","6eqit8ye8aomdsrrq0hk3v7gh","Manchester United","Selhurst Park","Played","away",2,3,"Crystal Palace - Manchester United","Crystal Palace - Manchester United 05-03-2018"
"a0tvwmsmzpgntk4xppdtefmne",25-FEB-18,"12:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","Selhurst Park","Played","away",0,1,"Crystal Palace - Tottenham Hotspur","Crystal Palace - Tottenham Hotspur 25-02-2018"
"af1igdahpuezd2trrl8yj04mi",13-MAY-18,"14:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","d1lhefp805y0rcbjqkpu4fq0n","West Bromwich Albion","Selhurst Park","Played","home",2,0,"Crystal Palace - West Bromwich Albion","Crystal Palace - West Bromwich Albion 13-05-2018"
"a8w6n9a4m88oyz64aitqe14dm",14-APR-18,"14:00:00","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","e5p0ehyguld7egzhiedpdnc3w","Brighton & Hove Albion","Selhurst Park","Played","home",3,2,"Crystal Palace - Brighton & Hove Albion","Crystal Palace - Brighton & Hove Albion 14-04-2018"
"9sxtvxrdplh3ismj9or0muyy2",14-JAN-18,"13:30:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","Vitality Stadium","Played","home",2,1,"AFC Bournemouth - Arsenal","AFC Bournemouth - Arsenal 14-01-2018"
"9gxv8qqu86pd4d2vg5c8qs86i",29-NOV-17,"19:45:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","64bxxwu2mv2qqlv0monbkj1om","Burnley","Vitality Stadium","Played","away",1,2,"AFC Bournemouth - Burnley","AFC Bournemouth - Burnley 29-11-2017"
"9c941x0ur1ssp0n91r6vu10fe",28-OCT-17,"16:30:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","9q0arba2kbnywth8bkxlhgmdr","Chelsea","Vitality Stadium","Played","away",0,1,"AFC Bournemouth - Chelsea","AFC Bournemouth - Chelsea 28-10-2017"
"9pm3psbhvcjfx2nppfpn2bm22",30-DEC-17,"15:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","ehd2iemqmschhj2ec0vayztzz","Everton","Vitality Stadium","Played","home",2,1,"AFC Bournemouth - Everton","AFC Bournemouth - Everton 30-12-2017"
"921pmsw86ofmva8rnsxrr7ckq",19-AUG-17,"14:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","4t83rqbdbekinxl5fz2ygsyta","Watford","Vitality Stadium","Played","away",0,2,"AFC Bournemouth - Watford","AFC Bournemouth - Watford 19-08-2017"
"9lhwk8361uu7hehlvputg2jca",17-DEC-17,"16:30:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","c8h9bw1l82s06h77xxrelzhur","Liverpool","Vitality Stadium","Played","away",0,4,"AFC Bournemouth - Liverpool","AFC Bournemouth - Liverpool 17-12-2017"
"9wufpqv2066uv42xgsp9dqs8a",03-FEB-18,"15:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","4qioq44vcv619vnyy2rpovk4e","Stoke City","Vitality Stadium","Played","home",2,1,"AFC Bournemouth - Stoke City","AFC Bournemouth - Stoke City 03-02-2018"
"9i2iv8h20ns2beq1v840zd2sq",03-DEC-17,"13:30:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","d5ydtvt96bv7fq04yqm2w2632","Southampton","Vitality Stadium","Played","draw",1,1,"AFC Bournemouth - Southampton","AFC Bournemouth - Southampton 03-12-2017"
"adrsirzc7gmb70jkc82aksqqy",05-MAY-18,"14:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","410jti6axb01yhvbc0axsp8li","Swansea City","Vitality Stadium","Played","home",1,0,"AFC Bournemouth - Swansea City","AFC Bournemouth - Swansea City 05-05-2018"
"a7k8yde7vuploo11vjrmzxr3e",07-APR-18,"14:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","Vitality Stadium","Played","draw",2,2,"AFC Bournemouth - Crystal Palace","AFC Bournemouth - Crystal Palace 07-04-2018"
"97ym8abtmd4yl7niy6ygu15yi",30-SEP-17,"14:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","avxknfz4f6ob0rv9dbnxdzde0","Leicester City","Vitality Stadium","Played","draw",0,0,"AFC Bournemouth - Leicester City","AFC Bournemouth - Leicester City 30-09-2017"
"937k4mxtzjllebwgs3a2m74ve",26-AUG-17,"11:30:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","a3nyxabgsqlnqfkeg41m6tnpp","Manchester City","Vitality Stadium","Played","away",1,2,"AFC Bournemouth - Manchester City","AFC Bournemouth - Manchester City 26-08-2017"
"9o0h9ee53o0mv088hnj54yzxm",26-DEC-17,"15:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","4txjdaqveermfryvbfrr4taf7","West Ham United","Vitality Stadium","Played","draw",3,3,"AFC Bournemouth - West Ham United","AFC Bournemouth - West Ham United 26-12-2017"
"a0clytpngtnvfume8s4anycfe",24-FEB-18,"15:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","7vn2i2kd35zuetw6b38gw9jsz","Newcastle United","Vitality Stadium","Played","draw",2,2,"AFC Bournemouth - Newcastle United","AFC Bournemouth - Newcastle United 24-02-2018"
"9emm7cfvmkg383iu5xkoboz1m",18-NOV-17,"15:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","5n5baro467i8s8efkra3nhgux","Huddersfield Town","Vitality Stadium","Played","home",4,0,"AFC Bournemouth - Huddersfield Town","AFC Bournemouth - Huddersfield Town 18-11-2017"
"aa2qy73vw18pwa6q7bbjam0kq",18-APR-18,"18:45:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","6eqit8ye8aomdsrrq0hk3v7gh","Manchester United","Vitality Stadium","Played","away",0,2,"AFC Bournemouth - Manchester United","AFC Bournemouth - Manchester United 18-04-2018"
"a37uvvc3fuv7k1fq90plbc4tm",11-MAR-18,"16:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","Vitality Stadium","Played","away",1,4,"AFC Bournemouth - Tottenham Hotspur","AFC Bournemouth - Tottenham Hotspur 11-03-2018"
"a4zzxpvz673jr2qikalx5u5wq",17-MAR-18,"15:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","d1lhefp805y0rcbjqkpu4fq0n","West Bromwich Albion","Vitality Stadium","Played","home",2,1,"AFC Bournemouth - West Bromwich Albion","AFC Bournemouth - West Bromwich Albion 17-03-2018"
"95dhs6tmfj3k0bghclkq5k1nu",15-SEP-17,"19:00:00","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","e5p0ehyguld7egzhiedpdnc3w","Brighton & Hove Albion","Vitality Stadium","Played","home",2,1,"AFC Bournemouth - Brighton & Hove Albion","AFC Bournemouth - Brighton & Hove Albion 15-09-2017"
"a00o78vkgqhx4wcvq1r6cilpm",10-FEB-18,"12:30:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","Wembley Stadium","Played","home",1,0,"Tottenham Hotspur - Arsenal","Tottenham Hotspur - Arsenal 10-02-2018"
"940ptkf1lwm1yp5595wvb263u",27-AUG-17,"15:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","64bxxwu2mv2qqlv0monbkj1om","Burnley","Wembley Stadium","Played","draw",1,1,"Tottenham Hotspur - Burnley","Tottenham Hotspur - Burnley 27-08-2017"
"92zlzoopu709y8aehx3ssx4ru",20-AUG-17,"15:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","9q0arba2kbnywth8bkxlhgmdr","Chelsea","Wembley Stadium","Played","away",1,2,"Tottenham Hotspur - Chelsea","Tottenham Hotspur - Chelsea 20-08-2017"
"9tyz3ilduxfav9gp4ku50iycq",13-JAN-18,"17:30:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","ehd2iemqmschhj2ec0vayztzz","Everton","Wembley Stadium","Played","home",4,0,"Tottenham Hotspur - Everton","Tottenham Hotspur - Everton 13-01-2018"
"adf5wmgcactutkepcievdo3u2",30-APR-18,"19:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","4t83rqbdbekinxl5fz2ygsyta","Watford","Wembley Stadium","Played","home",2,0,"Tottenham Hotspur - Watford","Tottenham Hotspur - Watford 30-04-2018"
"9c19qwikhlcrik8j0sgu0myy2",22-OCT-17,"15:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","c8h9bw1l82s06h77xxrelzhur","Liverpool","Wembley Stadium","Played","home",4,1,"Tottenham Hotspur - Liverpool","Tottenham Hotspur - Liverpool 22-10-2017"
"9k38ov342hk3imgo1uhjmnvqi",09-DEC-17,"15:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","4qioq44vcv619vnyy2rpovk4e","Stoke City","Wembley Stadium","Played","home",5,1,"Tottenham Hotspur - Stoke City","Tottenham Hotspur - Stoke City 09-12-2017"
"9p5wpufc14ogpxfbwxqs7sley",26-DEC-17,"12:30:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","d5ydtvt96bv7fq04yqm2w2632","Southampton","Wembley Stadium","Played","home",5,2,"Tottenham Hotspur - Southampton","Tottenham Hotspur - Southampton 26-12-2017"
"96huj7i5p2ixg9opwp3f24l7u",16-SEP-17,"16:30:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","410jti6axb01yhvbc0axsp8li","Swansea City","Wembley Stadium","Played","draw",0,0,"Tottenham Hotspur - Swansea City","Tottenham Hotspur - Swansea City 16-09-2017"
"9eezlz0a3bzuriiky94pqc86i",05-NOV-17,"12:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","Wembley Stadium","Played","home",1,0,"Tottenham Hotspur - Crystal Palace","Tottenham Hotspur - Crystal Palace 05-11-2017"
"afx6m6390qswzssjtaaw3gxuy",13-MAY-18,"14:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","avxknfz4f6ob0rv9dbnxdzde0","Leicester City","Wembley Stadium","Played","home",5,4,"Tottenham Hotspur - Leicester City","Tottenham Hotspur - Leicester City 13-05-2018"
"9apn1h9ur1b16q3jjufdx9wmi",14-OCT-17,"14:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","Wembley Stadium","Played","home",1,0,"Tottenham Hotspur - AFC Bournemouth","Tottenham Hotspur - AFC Bournemouth 14-10-2017"
"a9us0abyaaa4gyx3yneouq9uy",14-APR-18,"18:45:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","a3nyxabgsqlnqfkeg41m6tnpp","Manchester City","Wembley Stadium","Played","away",1,3,"Tottenham Hotspur - Manchester City","Tottenham Hotspur - Manchester City 14-04-2018"
"9qmtb84v64sy7dmiehzxus9re",04-JAN-18,"20:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","4txjdaqveermfryvbfrr4taf7","West Ham United","Wembley Stadium","Played","draw",1,1,"Tottenham Hotspur - West Ham United","Tottenham Hotspur - West Ham United 04-01-2018"
"a60wfyb5r2g1lxpr70o7urp7u",09-MAY-18,"19:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","7vn2i2kd35zuetw6b38gw9jsz","Newcastle United","Wembley Stadium","Played","home",1,0,"Tottenham Hotspur - Newcastle United","Tottenham Hotspur - Newcastle United 09-05-2018"
"a2zyppzr8xzevjms9fdzxw2ne",03-MAR-18,"15:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","5n5baro467i8s8efkra3nhgux","Huddersfield Town","Wembley Stadium","Played","home",2,0,"Tottenham Hotspur - Huddersfield Town","Tottenham Hotspur - Huddersfield Town 03-03-2018"
"9wqr2j05elo7b3kipqxznto4q",31-JAN-18,"20:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","6eqit8ye8aomdsrrq0hk3v7gh","Manchester United","Wembley Stadium","Played","home",2,0,"Tottenham Hotspur - Manchester United","Tottenham Hotspur - Manchester United 31-01-2018"
"9gpmlqxv1ywwby96lf9sh53l6",25-NOV-17,"15:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","d1lhefp805y0rcbjqkpu4fq0n","West Bromwich Albion","Wembley Stadium","Played","draw",1,1,"Tottenham Hotspur - West Bromwich Albion","Tottenham Hotspur - West Bromwich Albion 25-11-2017"
"9le0n4xi9sywzm6dmov3pb816",13-DEC-17,"20:00:00","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","e5p0ehyguld7egzhiedpdnc3w","Brighton & Hove Albion","Wembley Stadium","Played","home",2,0,"Tottenham Hotspur - Brighton & Hove Albion","Tottenham Hotspur - Brighton & Hove Albion 13-12-2017"
"9vq89e265beeer3v3b552gx9m",30-JAN-18,"19:45:00","410jti6axb01yhvbc0axsp8li","Swansea City","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","Swansea.com Stadium","Played","home",3,1,"Swansea City - Arsenal","Swansea City - Arsenal 30-01-2018"
"9zwlc8cyt0d98yugkukbcv816",10-FEB-18,"15:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","64bxxwu2mv2qqlv0monbkj1om","Burnley","Swansea.com Stadium","Played","home",1,0,"Swansea City - Burnley","Swansea City - Burnley 10-02-2018"
"adb2ygunh73ipskcaor8d3mne",28-APR-18,"16:30:00","410jti6axb01yhvbc0axsp8li","Swansea City","9q0arba2kbnywth8bkxlhgmdr","Chelsea","Swansea.com Stadium","Played","away",0,1,"Swansea City - Chelsea","Swansea City - Chelsea 28-04-2018"
"a9qdlkiiy9chqdggcf4cs0dwq",14-APR-18,"14:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","ehd2iemqmschhj2ec0vayztzz","Everton","Swansea.com Stadium","Played","draw",1,1,"Swansea City - Everton","Swansea City - Everton 14-04-2018"
"97omoj3n21xt0cayavw6me8ve",23-SEP-17,"14:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","4t83rqbdbekinxl5fz2ygsyta","Watford","Swansea.com Stadium","Played","away",1,2,"Swansea City - Watford","Swansea City - Watford 23-09-2017"
"9vf0efbkf724sq11bhfg4x6cq",22-JAN-18,"20:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","c8h9bw1l82s06h77xxrelzhur","Liverpool","Swansea.com Stadium","Played","home",1,0,"Swansea City - Liverpool","Swansea City - Liverpool 22-01-2018"
"aft2mo9e0211bhdtm2ydj55ka",13-MAY-18,"14:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","4qioq44vcv619vnyy2rpovk4e","Stoke City","Swansea.com Stadium","Played","away",1,2,"Swansea City - Stoke City","Swansea City - Stoke City 13-05-2018"
"a5tlb8xk801v3g1vgs13cjq0a",08-MAY-18,"18:45:00","410jti6axb01yhvbc0axsp8li","Swansea City","d5ydtvt96bv7fq04yqm2w2632","Southampton","Swansea.com Stadium","Played","away",0,1,"Swansea City - Southampton","Swansea City - Southampton 08-05-2018"
"9nqxxbcqvxab0zh1v8iv6rtyi",23-DEC-17,"15:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","Swansea.com Stadium","Played","draw",1,1,"Swansea City - Crystal Palace","Swansea City - Crystal Palace 23-12-2017"
"9bxfryl27a9bcvrl2n3xpnk2y",21-OCT-17,"14:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","avxknfz4f6ob0rv9dbnxdzde0","Leicester City","Swansea.com Stadium","Played","away",1,2,"Swansea City - Leicester City","Swansea City - Leicester City 21-10-2017"
"9gm1kfpmnvg2z6wsgyukb69uy",25-NOV-17,"15:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","Swansea.com Stadium","Played","draw",0,0,"Swansea City - AFC Bournemouth","Swansea City - AFC Bournemouth 25-11-2017"
"9kizvb65fbdqkldjj3yaa9u22",13-DEC-17,"19:45:00","410jti6axb01yhvbc0axsp8li","Swansea City","a3nyxabgsqlnqfkeg41m6tnpp","Manchester City","Swansea.com Stadium","Played","away",0,4,"Swansea City - Manchester City","Swansea City - Manchester City 13-12-2017"
"a2vszy2to0nafzaiukpak723u",03-MAR-18,"15:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","4txjdaqveermfryvbfrr4taf7","West Ham United","Swansea.com Stadium","Played","home",4,1,"Swansea City - West Ham United","Swansea City - West Ham United 03-03-2018"
"956hlw3y56ukcumrpqdj8cpyi",10-SEP-17,"15:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","7vn2i2kd35zuetw6b38gw9jsz","Newcastle United","Swansea.com Stadium","Played","away",0,1,"Swansea City - Newcastle United","Swansea City - Newcastle United 10-09-2017"
"9alrwngm9yndm9ow4rhzuojfu",14-OCT-17,"14:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","5n5baro467i8s8efkra3nhgux","Huddersfield Town","Swansea.com Stadium","Played","home",2,0,"Swansea City - Huddersfield Town","Swansea City - Huddersfield Town 14-10-2017"
"92vlv8prq3qxt9nf0xfmqqlpm",19-AUG-17,"11:30:00","410jti6axb01yhvbc0axsp8li","Swansea City","6eqit8ye8aomdsrrq0hk3v7gh","Manchester United","Swansea.com Stadium","Played","away",0,4,"Swansea City - Manchester United","Swansea City - Manchester United 19-08-2017"
"9skbj8lcszsofbpaef2ph5lre",02-JAN-18,"19:45:00","410jti6axb01yhvbc0axsp8li","Swansea City","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","Swansea.com Stadium","Played","away",0,2,"Swansea City - Tottenham Hotspur","Swansea City - Tottenham Hotspur 02-01-2018"
"9jziaqqllr5rvmal2gk9rna7e",09-DEC-17,"15:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","d1lhefp805y0rcbjqkpu4fq0n","West Bromwich Albion","Swansea.com Stadium","Played","home",1,0,"Swansea City - West Bromwich Albion","Swansea City - West Bromwich Albion 09-12-2017"
"9eb9k3woucnd3bkx5xotg5vfu",04-NOV-17,"15:00:00","410jti6axb01yhvbc0axsp8li","Swansea City","e5p0ehyguld7egzhiedpdnc3w","Brighton & Hove Albion","Swansea.com Stadium","Played","away",0,1,"Swansea City - Brighton & Hove Albion","Swansea City - Brighton & Hove Albion 04-11-2017"
"advu02buure05tdbklneancru",06-MAY-18,"15:30:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","64bxxwu2mv2qqlv0monbkj1om","Burnley","Emirates Stadium","Played","home",5,0,"Arsenal - Burnley","Arsenal - Burnley 06-05-2018"
"9r6lwr6z8p2lr8e4tguwby3qi",03-JAN-18,"19:45:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","9q0arba2kbnywth8bkxlhgmdr","Chelsea","Emirates Stadium","Played","draw",2,2,"Arsenal - Chelsea","Arsenal - Chelsea 03-01-2018"
"9x7ta9v2t0nv8hbpv3b7ce6wa",03-FEB-18,"17:30:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","ehd2iemqmschhj2ec0vayztzz","Everton","Emirates Stadium","Played","home",5,1,"Arsenal - Everton","Arsenal - Everton 03-02-2018"
"a3d0denioir0c570u6q9mi1ka",11-MAR-18,"13:30:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","4t83rqbdbekinxl5fz2ygsyta","Watford","Emirates Stadium","Played","home",3,0,"Arsenal - Watford","Arsenal - Watford 11-03-2018"
"9mp7jj7x4wmb1qobldjdo2elm",22-DEC-17,"19:45:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","c8h9bw1l82s06h77xxrelzhur","Liverpool","Emirates Stadium","Played","draw",3,3,"Arsenal - Liverpool","Arsenal - Liverpool 22-12-2017"
"a69fwrmqi1n2sr84opulj733e",01-APR-18,"12:30:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","4qioq44vcv619vnyy2rpovk4e","Stoke City","Emirates Stadium","Played","home",3,0,"Arsenal - Stoke City","Arsenal - Stoke City 01-04-2018"
"a7rh9hmds1ao3htzfhsgex17u",08-APR-18,"13:15:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","d5ydtvt96bv7fq04yqm2w2632","Southampton","Emirates Stadium","Played","home",3,2,"Arsenal - Southampton","Arsenal - Southampton 08-04-2018"
"9cd9qm3sh1dwymnsym1idsine",28-OCT-17,"14:00:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","410jti6axb01yhvbc0axsp8li","Swansea City","Emirates Stadium","Played","home",2,1,"Arsenal - Swansea City","Arsenal - Swansea City 28-10-2017"
"9uio686s4stes2j7d28rg5x0q",20-JAN-18,"15:00:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","1c8m2ko0wxq1asfkuykurdr0y","Crystal Palace","Emirates Stadium","Played","home",4,1,"Arsenal - Crystal Palace","Arsenal - Crystal Palace 20-01-2018"
